City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
182,Keti Bandar,PK,24.14,67.45,83.39,86,100,2.66,overcast clouds
183,Atikokan,CA,48.76,-91.62,83.46,47,35,4.59,scattered clouds
184,Verkhnevilyuysk,RU,63.45,120.32,39.49,74,0,2.93,clear sky
185,Hithadhoo,MV,-0.6,73.08,82.58,80,50,13.67,light rain
186,Grindavik,IS,63.84,-22.43,59.0,58,0,16.11,clear sky
187,Mana,GF,5.66,-53.78,82.85,73,0,13.24,clear sky
188,Coarnele Caprei,RO,47.38,27.1,75.99,59,0,4.0,clear sky
189,Pitimbu,BR,-7.47,-34.81,78.8,78,40,12.75,scattered clouds
190,Souillac,MU,-20.52,57.52,71.6,68,40,9.17,scattered clouds
191,Kodiak,US,57.79,-152.41,71.6,43,20,13.87,few clouds
192,Tsumeb,NA,-19.23,17.72,62.78,23,77,12.82,broken clouds
193,Beocin,RS,45.21,19.72,71.6,73,0,4.27,clear sky
194,Apodi,BR,-5.66,-37.8,92.89,32,33,11.36,scattered clouds
195,Xuddur,SO,4.12,43.89,75.31,66,100,18.43,overcast clouds
196,Bluff,NZ,-46.6,168.33,46.99,97,62,1.99,light rain
197,Sarh,TD,9.14,18.39,86.0,74,20,2.57,few clouds
198,Yotsukaido,JP,35.65,140.17,84.0,100,20,2.24,fog
199,Thompson,CA,55.74,-97.86,62.6,67,75,10.29,broken clouds
200,Akyab,MM,20.15,92.9,80.26,84,100,2.46,moderate rain
201,Vaitape,PF,-16.52,-151.75,78.4,77,5,24.58,light rain
202,Pizarro,CO,4.95,-77.37,77.97,88,100,9.17,light rain
203,Bondoukou,CI,8.03,-2.8,70.88,94,42,2.04,scattered clouds
204,Vila Velha,BR,-20.33,-40.29,71.6,68,75,16.11,broken clouds
205,Ulladulla,AU,-35.35,150.47,48.0,61,0,21.92,clear sky
206,Ahipara,NZ,-35.17,173.17,56.03,86,0,5.3,clear sky
207,Sisimiut,GL,66.94,-53.67,51.33,72,73,3.87,broken clouds
208,Aviemore,GB,57.2,-3.83,62.6,77,40,14.99,shower rain
209,Mehran,IR,33.12,46.16,73.4,14,0,2.24,clear sky
210,Vardo,NO,70.37,31.11,50.0,100,75,13.87,light rain
211,Shellbrook,CA,53.22,-106.4,73.4,69,75,13.87,broken clouds
212,Longhua,CN,23.61,114.19,76.95,88,84,0.85,broken clouds
213,Kharp,RU,66.8,65.81,51.94,86,22,8.16,few clouds
214,Saryg-Sep,RU,51.5,95.6,50.25,89,0,2.77,clear sky
215,Udachnyy,RU,66.42,112.4,48.2,61,75,4.47,broken clouds
216,Kahului,US,20.89,-156.47,86.0,51,40,13.87,scattered clouds
217,Sinnamary,GF,5.38,-52.95,83.07,72,2,12.8,clear sky
218,Hirara,JP,24.8,125.28,82.8,79,100,23.4,light rain
219,Deputatskiy,RU,69.3,139.9,31.91,99,99,5.41,overcast clouds
220,Shenjiamen,CN,29.96,122.3,79.68,86,24,6.98,few clouds
221,Kiomboi,TZ,-4.27,34.37,63.86,62,43,14.67,scattered clouds
222,Kirakira,SB,-10.45,161.92,79.07,83,67,6.53,broken clouds
223,Luba,GQ,3.46,8.55,76.86,81,100,10.09,overcast clouds
224,Beringovskiy,RU,63.05,179.32,51.67,92,100,17.81,light rain
225,Andilamena,MG,-17.02,48.58,54.61,94,22,4.99,few clouds
226,Kuopio,FI,62.89,27.68,62.6,77,20,5.82,few clouds
227,Lorengau,PG,-2.02,147.27,82.96,72,65,8.95,broken clouds
228,Highland,US,34.13,-117.21,104.0,29,5,3.36,haze
229,Atbasar,KZ,51.8,68.33,54.27,85,14,7.14,few clouds
230,Lagoa,PT,39.05,-27.98,69.06,62,0,4.41,clear sky
231,Aku,NG,6.71,7.32,70.36,99,100,5.41,heavy intensity rain
232,Nishihara,JP,26.18,127.76,82.4,88,20,4.81,few clouds
233,Georgetown,MY,5.41,100.34,80.6,94,40,8.05,thunderstorm with light rain
234,Algiers,DZ,36.75,3.04,82.4,78,3,4.7,clear sky
235,Tura,IN,25.52,90.22,74.08,94,64,4.85,broken clouds
236,Ayan,RU,56.45,138.17,53.46,65,85,10.94,overcast clouds
237,Atambua,ID,-9.11,124.89,68.07,74,0,4.47,clear sky
238,Saint George,US,37.1,-113.58,98.6,20,1,9.19,clear sky
239,Seoul,KR,37.57,126.98,77.0,83,75,3.42,broken clouds
240,Fairbanks,US,64.84,-147.72,57.99,93,75,1.99,broken clouds
241,Esperance,AU,-33.87,121.9,46.4,93,100,5.82,overcast clouds
242,Colares,PT,38.8,-9.45,73.0,73,20,17.22,few clouds
243,Anadyr,RU,64.75,177.48,50.0,100,90,20.13,light rain
244,Caba,PH,16.43,120.34,79.81,80,99,10.83,light rain
245,Jacareacanga,BR,-6.22,-57.75,93.2,52,20,5.82,few clouds
246,Oktyabrskiy,RU,54.48,53.47,52.25,92,79,6.64,broken clouds
